,SPY,NDAQ,MU,BBY,PVH,KO,AEE,TDY,MO
226,360.6199951171875,124.33000183105467,61.9900016784668,119.0199966430664,78.94000244140625,53.68000030517578,80.5999984741211,394.1700134277344,41.18999862670898
227,356.2799987792969,122.7300033569336,60.7400016784668,117.7699966430664,78.66999816894531,52.61000061035156,79.05999755859375,391.8699951171875,40.16999816894531
228,357.7799987792969,124.76000213623048,61.83000183105469,118.83000183105467,78.77999877929688,53.130001068115234,78.3499984741211,390.8200073242188,40.060001373291016
229,355.3299865722656,126.33000183105467,61.400001525878906,119.13999938964844,76.76000213623047,52.66999816894531,78.44999694824219,382.0199890136719,39.93999862670898
230,357.4599914550781,126.01000213623048,64.18000030517578,122.04000091552734,81.0999984741211,52.68000030517578,79.30000305175781,383.8599853515625,40.20000076293945
231,363.2200012207031,127.2699966430664,63.95000076293945,113.54000091552734,86.37999725341797,53.220001220703125,79.06999969482422,392.3299865722656,41.0
232,362.6600036621094,127.33000183105467,63.43000030517578,113.9000015258789,84.72000122070312,52.93000030517578,80.58000183105469,388.1600036621094,40.380001068115234
233,363.6700134277344,127.12000274658205,64.2300033569336,112.62999725341795,83.87000274658203,52.70000076293945,78.98999786376953,386.239990234375,40.369998931884766
234,362.05999755859375,127.98999786376952,64.08999633789062,108.8000030517578,79.48999786376953,51.59999847412109,77.77999877929688,377.9400024414063,39.83000183105469
235,366.0199890136719,129.91000366210938,67.08000183105469,108.86000061035156,81.80000305175781,52.040000915527344,78.51000213623047,381.6499938964844,40.4900016784668
236,366.7900085449219,129.36000061035156,69.11000061035156,107.47000122070312,83.29000091552734,52.11000061035156,78.48999786376953,385.8200073242188,40.02000045776367
237,366.6900024414063,124.9000015258789,69.9000015258789,106.54000091552734,88.13999938964844,52.77999877929688,77.91000366210938,383.6300048828125,40.41999816894531
238,369.8500061035156,125.3000030517578,73.33999633789062,105.56999969482422,91.52999877929688,53.84999847412109,77.08000183105469,392.7900085449219,41.369998931884766
239,369.0899963378906,128.55999755859375,72.61000061035156,102.7300033569336,92.26000213623048,52.9900016784668,78.19999694824219,390.739990234375,41.68999862670898
240,370.1700134277344,128.64999389648438,73.19000244140625,102.98999786376952,91.68000030517578,53.18000030517578,77.26000213623047,395.3599853515625,42.22999954223633
241,366.8500061035156,126.0999984741211,71.41000366210938,104.76000213623048,93.66000366210938,53.33000183105469,77.80000305175781,394.7000122070313,42.97999954223633
242,366.7300109863281,124.98999786376952,71.27999877929688,103.02999877929688,94.63999938964844,53.04999923706055,77.33999633789062,391.7900085449219,42.95000076293945
243,366.2999877929688,125.66999816894533,70.52999877929688,100.5999984741211,94.33000183105467,53.34999847412109,77.47000122070312,387.510009765625,43.0
244,364.6600036621094,124.04000091552734,71.54000091552734,101.27999877929688,93.5999984741211,53.27000045776367,77.23999786376953,380.8999938964844,42.900001525878906
245,369.5899963378906,127.29000091552734,73.1500015258789,102.98999786376952,95.52999877929688,53.84000015258789,78.7300033569336,387.3800048828125,42.18000030517578
246,370.1700134277344,127.0999984741211,72.98999786376953,103.5,94.36000061035156,53.060001373291016,78.0,379.80999755859375,43.09999847412109
247,372.239990234375,128.5,72.26000213623047,102.33999633789062,96.4000015258789,53.27000045776367,78.73999786376953,380.9299926757813,43.0
248,369.1799926757813,128.60000610351562,71.45999908447266,101.9499969482422,95.26000213623048,53.7400016784668,78.86000061035156,380.4700012207031,43.77999877929688
